			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000253636.1	ENSG00000253636	1	-1.104713585	0.394103553	-2.80310486	0.005061321	0.026879559
ENSG00000213996.11	ENSG00000213996	11	-1.10693311	0.408230769	-2.711537673	0.006697193	0.033060401
ENSG00000187775.15	ENSG00000187775	15	-1.107297464	0.346908347	-3.19190205	0.001413393	0.010425029
ENSG00000270012.1	ENSG00000270012	1	-1.107426305	0.340451827	-3.252813514	0.001142685	0.008871005
ENSG00000273179.1	ENSG00000273179	1	-1.107497272	0.412292094	-2.686195755	0.007227073	0.035142628
ENSG00000259291.2	ENSG00000259291	2	-1.107676353	0.221559676	-4.99944923	5.75E-07	2.04E-05
ENSG00000159251.6	ENSG00000159251	6	-1.107778076	0.294022884	-3.767659372	0.000164785	0.001993289
ENSG00000261584.1	ENSG00000261584	1	-1.10855947	0.327890611	-3.38088202	0.000722536	0.006249903
ENSG00000279019.1	ENSG00000279019	1	-1.108605508	0.278273522	-3.983869897	6.78E-05	0.000991207
ENSG00000214402.6	ENSG00000214402	6	-1.109601625	0.371059693	-2.990358817	0.002786499	0.017348548
ENSG00000243566.5	ENSG00000243566	5	-1.109768384	0.213805724	-5.190545705	2.10E-07	8.65E-06
ENSG00000212694.7	ENSG00000212694	7	-1.110749068	0.265702591	-4.180422423	2.91E-05	0.000506347
ENSG00000163141.17	ENSG00000163141	17	-1.111079109	0.327892715	-3.388544666	0.000702646	0.006113771
ENSG00000184465.14	ENSG00000184465	14	-1.111916601	0.300269063	-3.703067479	0.000213008	0.002443797
ENSG00000225302.2	ENSG00000225302	2	-1.112628962	0.357640541	-3.111025833	0.001864386	0.012926336
ENSG00000164199.14	ENSG00000164199	14	-1.112721505	0.282548352	-3.938163144	8.21E-05	0.001154403
ENSG00000161681.14	ENSG00000161681	14	-1.112955497	0.285799218	-3.894186643	9.85E-05	0.001329408
ENSG00000131584.17	ENSG00000131584	17	-1.113863612	0.244860629	-4.548969825	5.39E-06	0.00013298
ENSG00000070182.16	ENSG00000070182	16	-1.116328165	0.295715907	-3.775002082	0.000160006	0.001950757
ENSG00000179406.6	ENSG00000179406	6	-1.116734548	0.276813725	-4.03424558	5.48E-05	0.000842471
ENSG00000279700.1	ENSG00000279700	1	-1.117185927	0.373477479	-2.991307344	0.002777858	0.017304213
ENSG00000169962.4	ENSG00000169962	4	-1.11734735	0.352682928	-3.168135633	0.001534199	0.011139217
ENSG00000179855.5	ENSG00000179855	5	-1.117461848	0.234800503	-4.759196984	1.94E-06	5.73E-05
ENSG00000100312.9	ENSG00000100312	9	-1.118450423	0.400638727	-2.79166827	0.005243708	0.027616218
ENSG00000130158.12	ENSG00000130158	12	-1.119511414	0.239084959	-4.682483652	2.83E-06	7.92E-05
ENSG00000259939.1	ENSG00000259939	1	-1.119978289	0.355099622	-3.153983336	0.001610583	0.011563337
ENSG00000143126.7	ENSG00000143126	7	-1.121180688	0.280217828	-4.001104058	6.30E-05	0.000936258
ENSG00000279672.1	ENSG00000279672	1	-1.121268595	0.385583013	-2.907982344	0.003637689	0.021079702
ENSG00000167549.17	ENSG00000167549	17	-1.121309672	0.272077213	-4.12129212	3.77E-05	0.000625048
ENSG00000180229.11	ENSG00000180229	11	-1.124955333	0.298584791	-3.767624365	0.000164808	0.001993289
ENSG00000140488.13	ENSG00000140488	13	-1.125152787	0.340036848	-3.308914291	0.000936585	0.00762466
ENSG00000272382.1	ENSG00000272382	1	-1.127394601	0.445610797	-2.529998397	0.011406305	0.049340614
ENSG00000203709.8	ENSG00000203709	8	-1.127570299	0.213601048	-5.278861269	1.30E-07	5.81E-06
ENSG00000119681.10	ENSG00000119681	10	-1.128025061	0.250606907	-4.501173078	6.76E-06	0.000157607
ENSG00000281332.1	ENSG00000281332	1	-1.128035883	0.300348642	-3.755754896	0.00017282	0.002071471
ENSG00000130701.3	ENSG00000130701	3	-1.128472928	0.357689729	-3.154893294	0.001605568	0.011540724
ENSG00000160796.15	ENSG00000160796	15	-1.129998681	0.220373681	-5.127648085	2.93E-07	1.15E-05
ENSG00000261534.1	ENSG00000261534	1	-1.130338395	0.299724725	-3.771255087	0.000162429	0.001972196
ENSG00000130997.15	ENSG00000130997	15	-1.130422395	0.414634395	-2.726311203	0.006404658	0.031927908
ENSG00000186301.8	ENSG00000186301	8	-1.130518715	0.287395184	-3.933673142	8.37E-05	0.001171823
ENSG00000261126.6	ENSG00000261126	6	-1.13073103	0.42208054	-2.67894613	0.007385427	0.035748491
ENSG00000214827.8	ENSG00000214827	8	-1.132133683	0.323797722	-3.496422633	0.000471541	0.004521155
ENSG00000080573.6	ENSG00000080573	6	-1.13364564	0.200232106	-5.661657674	1.50E-08	9.00E-07
ENSG00000261971.5	ENSG00000261971	5	-1.134385821	0.242310197	-4.681543885	2.85E-06	7.94E-05
ENSG00000267896.1	ENSG00000267896	1	-1.136198687	0.329181094	-3.451591568	0.000557291	0.005143978
ENSG00000168970.19	ENSG00000168970	19	-1.13633844	0.252717482	-4.496477379	6.91E-06	0.000159856
ENSG00000256092.2	ENSG00000256092	2	-1.136790387	0.338139058	-3.361902032	0.000774076	0.006576899
ENSG00000142449.11	ENSG00000142449	11	-1.136870389	0.240157424	-4.733854869	2.20E-06	6.38E-05
ENSG00000146205.12	ENSG00000146205	12	-1.137367664	0.291341229	-3.903902197	9.47E-05	0.001294781
ENSG00000226696.4	ENSG00000226696	4	-1.137791045	0.312945834	-3.635744342	0.000277179	0.003011528
ENSG00000261625.1	ENSG00000261625	1	-1.140960103	0.356105874	-3.203991252	0.001355366	0.010121667
ENSG00000279821.1	ENSG00000279821	1	-1.141103201	0.385531101	-2.959821397	0.003078174	0.018594853
ENSG00000186642.14	ENSG00000186642	14	-1.141817691	0.303681149	-3.759922843	0.000169966	0.00204264
ENSG00000246596.5	ENSG00000246596	5	-1.142194973	0.427259377	-2.673305803	0.007510775	0.036228069
ENSG00000146215.12	ENSG00000146215	12	-1.142339715	0.356575326	-3.203642069	0.001357011	0.010127304
ENSG00000012171.16	ENSG00000012171	16	-1.143391551	0.257029316	-4.448486916	8.65E-06	0.000192414
ENSG00000166682.9	ENSG00000166682	9	-1.143839294	0.430121952	-2.65933717	0.007829457	0.037369279
ENSG00000234409.6	ENSG00000234409	6	-1.144092942	0.377714597	-3.028987893	0.002453745	0.015826622
ENSG00000087903.11	ENSG00000087903	11	-1.144201612	0.435024445	-2.630200727	0.008533447	0.039770334
ENSG00000178038.15	ENSG00000178038	15	-1.144270763	0.246147876	-4.648712729	3.34E-06	9.03E-05
ENSG00000177595.16	ENSG00000177595	16	-1.14463046	0.266237192	-4.299288353	1.71E-05	0.000331173
ENSG00000144134.17	ENSG00000144134	17	-1.144820798	0.358155317	-3.196436693	0.001391364	0.010309315
ENSG00000251661.3	ENSG00000251661	3	-1.145511717	0.430911057	-2.658348398	0.007852467	0.037432011
ENSG00000185522.7	ENSG00000185522	7	-1.145588228	0.330493908	-3.46629151	0.000527691	0.004924667
ENSG00000273230.1	ENSG00000273230	1	-1.145804883	0.40017649	-2.86324887	0.004193211	0.02332499
ENSG00000026036.19	ENSG00000026036	19	-1.145852341	0.225018077	-5.09226795	3.54E-07	1.35E-05
ENSG00000197191.4	ENSG00000197191	4	-1.146519259	0.354877682	-3.230744891	0.001234681	0.009449834
ENSG00000251432.5	ENSG00000251432	5	-1.146594115	0.401204608	-2.857878726	0.004264834	0.023602271
ENSG00000162383.10	ENSG00000162383	10	-1.146925801	0.388430301	-2.952719697	0.003149878	0.018952559
ENSG00000197816.12	ENSG00000197816	12	-1.147570907	0.376309209	-3.049542452	0.002291902	0.015086259
ENSG00000250899.3	ENSG00000250899	3	-1.147578358	0.338144445	-3.393751914	0.000689421	0.006024033
ENSG00000234353.2	ENSG00000234353	2	-1.147992854	0.370194794	-3.101050778	0.001928352	0.013248763
ENSG00000197119.11	ENSG00000197119	11	-1.150104702	0.307727659	-3.737410884	0.000185925	0.002192758
ENSG00000226332.2	ENSG00000226332	2	-1.150359731	0.381674384	-3.013982016	0.002578431	0.016394098
ENSG00000228049.6	ENSG00000228049	6	-1.15255964	0.34690674	-3.322390447	0.000892497	0.007349862
ENSG00000232434.2	ENSG00000232434	2	-1.153177567	0.298890471	-3.858194485	0.000114228	0.001498589
ENSG00000232354.6	ENSG00000232354	6	-1.153216143	0.340912011	-3.382738377	0.00071767	0.006225456
ENSG00000273372.1	ENSG00000273372	1	-1.153889384	0.388274775	-2.971837104	0.002960237	0.018093693
ENSG00000253716.4	ENSG00000253716	4	-1.154348271	0.394204122	-2.928300865	0.003408201	0.020097789
ENSG00000261643.1	ENSG00000261643	1	-1.154376546	0.397789546	-2.901978085	0.003708145	0.021351224
ENSG00000261819.1	ENSG00000261819	1	-1.154661565	0.343587571	-3.360603419	0.000777724	0.006604495
ENSG00000133392.15	ENSG00000133392	15	-1.154743771	0.277217092	-4.165485481	3.11E-05	0.000532526
ENSG00000204839.7	ENSG00000204839	7	-1.154903676	0.303270799	-3.808159833	0.000140005	0.001770438
ENSG00000075461.5	ENSG00000075461	5	-1.155134907	0.322650016	-3.580148299	0.000343399	0.003546485
ENSG00000246640.1	ENSG00000246640	1	-1.155480719	0.432471698	-2.671806555	0.007544413	0.036351336
ENSG00000248015.5	ENSG00000248015	5	-1.155954983	0.277053039	-4.172323783	3.02E-05	0.000520095
ENSG00000263069.4	ENSG00000263069	4	-1.156124982	0.331079206	-3.491989111	0.000479438	0.004591232
ENSG00000169203.15	ENSG00000169203	15	-1.156402382	0.22361043	-5.171504662	2.32E-07	9.44E-06
ENSG00000268505.1	ENSG00000268505	1	-1.158297159	0.418227535	-2.769538259	0.005613581	0.029053282
ENSG00000158555.13	ENSG00000158555	13	-1.159443005	0.229545793	-5.051031379	4.39E-07	1.60E-05
ENSG00000213398.6	ENSG00000213398	6	-1.160693523	0.246559202	-4.707565222	2.51E-06	7.14E-05
ENSG00000261286.1	ENSG00000261286	1	-1.161392467	0.349610778	-3.321958413	0.00089388	0.007356189
ENSG00000270021.1	ENSG00000270021	1	-1.162413739	0.41614068	-2.793319172	0.005217019	0.027526607
ENSG00000133067.16	ENSG00000133067	16	-1.16243856	0.315426379	-3.685292787	0.00022844	0.002577962
ENSG00000104722.12	ENSG00000104722	12	-1.162842128	0.433193242	-2.684349649	0.007267106	0.035299588
ENSG00000197421.8	ENSG00000197421	8	-1.163214149	0.330663316	-3.517820374	0.000435107	0.004239683
ENSG00000260267.1	ENSG00000260267	1	-1.16542806	0.268199582	-4.345376116	1.39E-05	0.000281063
ENSG00000126464.12	ENSG00000126464	12	-1.165931154	0.205471084	-5.674429377	1.39E-08	8.42E-07
ENSG00000257038.1	ENSG00000257038	1	-1.166591484	0.368736965	-3.163749759	0.001557506	0.011268901
ENSG00000068078.16	ENSG00000068078	16	-1.166694955	0.269389346	-4.330887511	1.49E-05	0.000296784
ENSG00000101115.11	ENSG00000101115	11	-1.168370819	0.427901573	-2.730466289	0.00632448	0.03161129
ENSG00000276550.3	ENSG00000276550	3	-1.169244348	0.229412373	-5.09669261	3.46E-07	1.32E-05
ENSG00000069696.6	ENSG00000069696	6	-1.169660047	0.380587827	-3.073298629	0.002117065	0.01423173
ENSG00000224940.7	ENSG00000224940	7	-1.170638176	0.393563288	-2.974459792	0.002935049	0.017985462
ENSG00000186715.9	ENSG00000186715	9	-1.170677818	0.251311878	-4.658266957	3.19E-06	8.70E-05
ENSG00000075275.15	ENSG00000075275	15	-1.171063785	0.352590333	-3.321315629	0.000895942	0.007356189
ENSG00000164708.5	ENSG00000164708	5	-1.171075777	0.395578501	-2.960413105	0.003072268	0.018569028
ENSG00000043591.5	ENSG00000043591	5	-1.172879905	0.222775792	-5.264844501	1.40E-07	6.18E-06
ENSG00000103647.11	ENSG00000103647	11	-1.1738658	0.26768729	-4.385213064	1.16E-05	0.000245347
ENSG00000258539.1	ENSG00000258539	1	-1.174563368	0.422388904	-2.780762838	0.005423134	0.028309283
ENSG00000163817.14	ENSG00000163817	14	-1.175489056	0.385183429	-3.051764346	0.002275006	0.01502283
ENSG00000260807.5	ENSG00000260807	5	-1.175971183	0.24267936	-4.845781615	1.26E-06	3.97E-05
ENSG00000114923.15	ENSG00000114923	15	-1.176011629	0.295508556	-3.979619557	6.90E-05	0.00100516
ENSG00000183426.14	ENSG00000183426	14	-1.17644419	0.243895635	-4.82355574	1.41E-06	4.37E-05
ENSG00000145506.12	ENSG00000145506	12	-1.176490211	0.284326388	-4.13781577	3.51E-05	0.000589438
ENSG00000134569.8	ENSG00000134569	8	-1.178466409	0.273978787	-4.301305304	1.70E-05	0.000329486
ENSG00000227775.3	ENSG00000227775	3	-1.178749688	0.296719142	-3.972610861	7.11E-05	0.001028037
ENSG00000171368.11	ENSG00000171368	11	-1.180516158	0.249755716	-4.726683237	2.28E-06	6.56E-05
ENSG00000167615.15	ENSG00000167615	15	-1.181404265	0.214199503	-5.515438862	3.48E-08	1.87E-06
ENSG00000015568.11	ENSG00000015568	11	-1.181685032	0.336185693	-3.514977154	0.000439792	0.004270709
ENSG00000159433.10	ENSG00000159433	10	-1.182192204	0.25789754	-4.583960758	4.56E-06	0.000118014
ENSG00000074181.7	ENSG00000074181	7	-1.185764174	0.19776911	-5.995699603	2.03E-09	1.58E-07
ENSG00000129993.13	ENSG00000129993	13	-1.186921756	0.208290708	-5.698390335	1.21E-08	7.36E-07
ENSG00000222009.7	ENSG00000222009	7	-1.18720581	0.220019543	-5.395910712	6.82E-08	3.32E-06
ENSG00000260337.3	ENSG00000260337	3	-1.188035267	0.445524161	-2.666601213	0.007662253	0.036756047
ENSG00000262304.1	ENSG00000262304	1	-1.188132654	0.251900693	-4.716670851	2.40E-06	6.86E-05
ENSG00000272491.1	ENSG00000272491	1	-1.188703995	0.435185082	-2.731490676	0.006304853	0.031547824
ENSG00000157103.9	ENSG00000157103	9	-1.189640003	0.330994721	-3.594135882	0.00032547	0.003409272
ENSG00000115266.10	ENSG00000115266	10	-1.191701428	0.350845857	-3.396652413	0.000682156	0.005978908
ENSG00000269242.1	ENSG00000269242	1	-1.192546349	0.4711652	-2.531057791	0.011371911	0.049247991
ENSG00000164855.14	ENSG00000164855	14	-1.193046502	0.362846657	-3.288018451	0.001008952	0.008038422
ENSG00000136367.13	ENSG00000136367	13	-1.195210728	0.422139361	-2.831317899	0.004635662	0.025123082
ENSG00000198156.9	ENSG00000198156	9	-1.196375631	0.375658749	-3.184740502	0.001448839	0.010645082
ENSG00000110881.10	ENSG00000110881	10	-1.197438391	0.292586991	-4.092589304	4.27E-05	0.000691578
ENSG00000127578.6	ENSG00000127578	6	-1.197529297	0.300334314	-3.987320938	6.68E-05	0.000978789
ENSG00000115257.14	ENSG00000115257	14	-1.197712837	0.41631125	-2.87696486	0.004015203	0.022604439
ENSG00000272078.1	ENSG00000272078	1	-1.197913823	0.238557356	-5.021491857	5.13E-07	1.85E-05
ENSG00000274070.1	ENSG00000274070	1	-1.198062227	0.418905192	-2.859984189	0.004236621	0.023491833
ENSG00000261069.3	ENSG00000261069	3	-1.19906817	0.436064144	-2.749751814	0.005964042	0.030376711
ENSG00000164050.11	ENSG00000164050	11	-1.200073686	0.274147189	-4.377479453	1.20E-05	0.000251176
ENSG00000196557.9	ENSG00000196557	9	-1.201331923	0.230258697	-5.217314003	1.82E-07	7.71E-06
ENSG00000150556.15	ENSG00000150556	15	-1.20336279	0.297759651	-4.041389715	5.31E-05	0.000825575
ENSG00000063127.14	ENSG00000063127	14	-1.203556786	0.408627425	-2.945364681	0.003225742	0.019291735
ENSG00000266820.1	ENSG00000266820	1	-1.203574053	0.321705627	-3.741227858	0.000183123	0.002171956
ENSG00000223343.1	ENSG00000223343	1	-1.20400343	0.408758221	-2.9455149	0.003224176	0.019291544
ENSG00000260105.5	ENSG00000260105	5	-1.205468656	0.367790693	-3.277594242	0.001046958	0.008264009
ENSG00000096093.13	ENSG00000096093	13	-1.206930736	0.391240253	-3.084883845	0.002036317	0.013815392
ENSG00000206567.8	ENSG00000206567	8	-1.208128526	0.374922627	-3.222340925	0.001271477	0.009640696
ENSG00000168907.12	ENSG00000168907	12	-1.211041543	0.335234516	-3.612520446	0.000303235	0.003231385
ENSG00000268416.1	ENSG00000268416	1	-1.21135201	0.300376492	-4.032779002	5.51E-05	0.000844893
ENSG00000280537.1	ENSG00000280537	1	-1.212182428	0.364543007	-3.325211029	0.000883516	0.00728909
ENSG00000271997.1	ENSG00000271997	1	-1.213216585	0.299720312	-4.04782905	5.17E-05	0.00080705
ENSG00000089091.15	ENSG00000089091	15	-1.215531572	0.382879234	-3.174712713	0.001499849	0.010924661
ENSG00000102287.15	ENSG00000102287	15	-1.215948268	0.276967966	-4.390212652	1.13E-05	0.000241119
ENSG00000224888.4	ENSG00000224888	4	-1.218994987	0.369394416	-3.299982169	0.00096691	0.007790725
ENSG00000248596.5	ENSG00000248596	5	-1.218998249	0.471759615	-2.583939385	0.009767896	0.044044542
ENSG00000184828.8	ENSG00000184828	8	-1.219914819	0.403542295	-3.023016013	0.00250269	0.016036902
ENSG00000104936.16	ENSG00000104936	16	-1.220274071	0.257077494	-4.746716848	2.07E-06	6.02E-05
ENSG00000108352.10	ENSG00000108352	10	-1.220477437	0.302059249	-4.040523306	5.33E-05	0.000827224
ENSG00000257653.1	ENSG00000257653	1	-1.220901382	0.337963852	-3.612520609	0.000303235	0.003231385
ENSG00000260645.1	ENSG00000260645	1	-1.221354122	0.390359034	-3.128796866	0.001755236	0.012369252
ENSG00000168056.13	ENSG00000168056	13	-1.222182004	0.235698386	-5.185364336	2.16E-07	8.83E-06
ENSG00000150281.6	ENSG00000150281	6	-1.222679862	0.303136149	-4.033434701	5.50E-05	0.000843675
ENSG00000163126.13	ENSG00000163126	13	-1.223441	0.426502843	-2.868541251	0.004123694	0.023045305
ENSG00000268230.4	ENSG00000268230	4	-1.223535097	0.367600967	-3.328432748	0.000873361	0.007223634
ENSG00000171533.10	ENSG00000171533	10	-1.224373504	0.36910919	-3.317103816	0.000909558	0.007441899
ENSG00000053108.15	ENSG00000053108	15	-1.224521375	0.405740168	-3.017993958	0.00254454	0.016219214
ENSG00000279488.1	ENSG00000279488	1	-1.22478084	0.345860048	-3.541261404	0.000398219	0.003973808
ENSG00000225217.1	ENSG00000225217	1	-1.226589137	0.232759877	-5.269761925	1.37E-07	6.05E-06
ENSG00000183638.5	ENSG00000183638	5	-1.226801263	0.384863488	-3.187627041	0.001434454	0.010549612
ENSG00000233006.5	ENSG00000233006	5	-1.227138054	0.394618636	-3.109680947	0.001872895	0.012977425
ENSG00000047617.13	ENSG00000047617	13	-1.227538104	0.283422613	-4.331122668	1.48E-05	0.000296728
ENSG00000280285.1	ENSG00000280285	1	-1.228207354	0.411591588	-2.984043866	0.00284466	0.017604717
ENSG00000225138.6	ENSG00000225138	6	-1.228928451	0.278572124	-4.41152702	1.03E-05	0.00022209
ENSG00000176387.6	ENSG00000176387	6	-1.229148263	0.28690877	-4.284108367	1.83E-05	0.000350943
ENSG00000116039.10	ENSG00000116039	10	-1.2292965	0.352298265	-3.489362909	0.000484173	0.004620861
ENSG00000255284.1	ENSG00000255284	1	-1.229490308	0.291348365	-4.220000705	2.44E-05	0.000439936
ENSG00000197565.14	ENSG00000197565	14	-1.230746189	0.250199738	-4.919054668	8.70E-07	2.91E-05
ENSG00000090006.16	ENSG00000090006	16	-1.233035309	0.224761711	-5.485966901	4.11E-08	2.14E-06
ENSG00000153162.8	ENSG00000153162	8	-1.234158337	0.290505754	-4.248309437	2.15E-05	0.00039698
ENSG00000179698.12	ENSG00000179698	12	-1.23515574	0.392361061	-3.148007954	0.001643872	0.011737963
ENSG00000160298.16	ENSG00000160298	16	-1.235192543	0.458907535	-2.691593508	0.007111156	0.034645577
ENSG00000182912.6	ENSG00000182912	6	-1.235948609	0.368177081	-3.356940646	0.0007881	0.006673638
ENSG00000110777.10	ENSG00000110777	10	-1.237687259	0.488737143	-2.532419068	0.011327852	0.049075858
ENSG00000198888.2	ENSG00000198888	2	-1.238471854	0.221824544	-5.583114612	2.36E-08	1.32E-06
ENSG00000278484.1	ENSG00000278484	1	-1.238773519	0.440895081	-2.809678699	0.004959098	0.026453946
ENSG00000276073.1	ENSG00000276073	1	-1.239148691	0.350332845	-3.537061134	0.000404606	0.004030478
ENSG00000172824.13	ENSG00000172824	13	-1.23931031	0.368417276	-3.36387675	0.000768559	0.00654713
ENSG00000107736.18	ENSG00000107736	18	-1.239869522	0.21936608	-5.652056704	1.59E-08	9.45E-07
ENSG00000279693.1	ENSG00000279693	1	-1.24012961	0.297572968	-4.167480737	3.08E-05	0.000528684
ENSG00000197815.4	ENSG00000197815	4	-1.240710945	0.305590781	-4.060040496	4.91E-05	0.000773943
ENSG00000223756.5	ENSG00000223756	5	-1.240711558	0.321187698	-3.862886304	0.000112055	0.001473483
ENSG00000178809.10	ENSG00000178809	10	-1.24089803	0.298630293	-4.155298575	3.25E-05	0.000552656
ENSG00000267506.4	ENSG00000267506	4	-1.241408693	0.47106603	-2.6353178	0.008405854	0.039352951
ENSG00000009950.14	ENSG00000009950	14	-1.244069844	0.454519276	-2.737111299	0.006198132	0.031137029
ENSG00000112787.11	ENSG00000112787	11	-1.244689715	0.225129265	-5.528777955	3.22E-08	1.75E-06
ENSG00000225329.2	ENSG00000225329	2	-1.247288336	0.371749928	-3.355181108	0.00079313	0.006708746
ENSG00000229413.2	ENSG00000229413	2	-1.248201478	0.351453075	-3.551545188	0.000382976	0.003862342
ENSG00000224945.1	ENSG00000224945	1	-1.248223565	0.357916421	-3.487472193	0.00048761	0.00464781
ENSG00000133169.5	ENSG00000133169	5	-1.251072328	0.3851555	-3.248226566	0.001161268	0.008990739
ENSG00000011347.8	ENSG00000011347	8	-1.251947579	0.324959751	-3.852623518	0.000116859	0.00152345
ENSG00000204681.9	ENSG00000204681	9	-1.252663573	0.209295522	-5.985142741	2.16E-09	1.67E-07
ENSG00000267221.1	ENSG00000267221	1	-1.253417301	0.465173659	-2.694514783	0.00704912	0.034453955
ENSG00000188112.7	ENSG00000188112	7	-1.25350007	0.36685291	-3.416900991	0.000633383	0.005644897
